unit_mastr_id,plant_name,wind_park_name,operator_mastr_id,operator_name,gross_capacity_kw,net_capacity_kw,operating_status,commissioning_date,state,district,municipality,postal_code,city,lat,lon
SEE950868464608,P23-018 Solarpark Gachenbach,,ABR970003145278,Anumar Solarpark Gachenbach-Peutenhausen GmbH ＆ Co. KG,11500.0,9890.000,31,,1403,Neuburg-Schrobenhausen,Gachenbach,86565,Gachenbach,48.518766,11.230389
SEE956222624473,P23-328 Solarpark Karlskron IV,,ABR922894625520,Anumar Solarpark Karlskron-Pobenhausen GmbH ＆ Co. KG,11500.0,9890.000,31,,1403,Neuburg-Schrobenhausen,Karlskron,85123,Karlskron,48.655660,11.388721
SEE924422904275,Solarpark Böhmreut,,ABR990975340211,Bauer Solarpark GmbH ＆ Co. KG,5998.59,5940.000,35,2026-01-23,1403,Passau,Tittling,94104,Tittling,48.752819,13.389827
SEE927307690492,"Solarpark Parsberg V - P23-408 - Teil 6.589,44 kWp - Inn24-1/036",,ABR909584132094,Anumar Solarpark Parsberg V GmbH ＆ Co. KG,6589.44,5688.710,35,2025-09-29,1403,Neumarkt i.d. OPf.,Parsberg,92331,Parsberg,49.194570,11.679099
SEE982922041333,"P22-617 Solarpark Altmannstein-Winden - Teil 1.903,14 kWp Inn24-1/035",,ABR934657366021,Anumar Solarpark Altmannstein-Winden GmbH ＆ Co. KG,1903.14,1700.000,35,2025-08-31,1403,Eichstätt,Altmannstein,93336,Altmannstein,48.951388,11.531583
SEE947946784789,"P23-087 Solarpark Meeder II - Teil 1.997,19 kWp - Inn24-1/038",,ABR904143228782,Anumar Solarpark Meeder III GmbH ＆ Co. KG,1997.19,1780.820,35,2025-08-29,1403,Coburg,Meeder,96484,Meeder,50.358441,10.916159
SEE936970417329,Bürgerverein Beuren - Agri-PV Aufgehnder,,ABR960356251139,Bürgerverein Beuren e.V Martin Feuerstein,4171.18,4171.180,31,,1402,Konstanz,Singen (Hohentwiel),78224,Singen,47.801982,8.865425
SEE997926797179,Agri-Photovoltaik Epfendorf BA EEG,,ABR991829295244,Next2Sun Agri-PV Epfendorf GmbH ＆ Co. KG,1785.96,1400.000,35,2024-05-22,1402,Rottweil,Epfendorf,78736,Epfendorf,48.246829,8.614476
SEE919997955432,Solarpark Epenwöhrden Ib,,ABR940341763939,Sonnenenergie Osterhof 30 GmbH ＆ Co. KG,9959.565,8750.000,35,2024-04-30,1411,Dithmarschen,Epenwöhrden,25704,Epenwöhrden,54.112600,9.081700
SEE933023134585,Pfalzmarkt,,ABR934936749767,Pfalzmarkt für Obst und Gemüse eG,3044.44,2475.000,35,2024-04-02,1410,Rhein-Pfalz-Kreis,Mutterstadt,67112,Mutterstadt,49.437443,8.324051
SEE964246398485,Solaranlage Adorf- Teilanlage 2,,ABR918799912353,PVA Adorf 1 GmbH ＆ Co. KG,13898.0,11250.000,35,2025-07-04,1413,Vogtlandkreis,Adorf/Vogtl.,08626,Adorf,50.321754,12.273533
SEE997954322978,Cologne Niehl DC2,,ABR914860499754,Prologis Germany Solar III B.V.,3295.58,2500.000,35,2024-09-10,1409,Köln,Köln,50735,Köln,51.005816,6.939663
SEE957046165968,Linthe 2024,,ABR969726967878,BERDING BETON GmbH ＆ Co. KG,1689.47,1200.000,31,,1400,Potsdam-Mittelmark,Linthe,14822,Linthe,52.167390,12.773687
SEE909024240051,PVA Maisachtal 2,,ABR977402309010,Solarpark Maisachtal 2 GmbH ＆ Co. KG,8000.0,6900.000,35,2025-11-21,1403,Fürstenfeldbruck,Mammendorf,82291,Mammendorf,48.216886,11.198854
SEE993037490824,PV Energiebetrieb,,ABR964354309410,,1416.69,1210.000,35,2024-05-06,1414,Altmarkkreis Salzwedel,Diesdorf,29413,Diesdorf,52.760708,10.956690
SEE951140723802,PAT09-ADEM025 (Krefeld),,ABR971820806090,Sunrock Solarproject 1 GmbH ＆ Co. KG,3204.21,2250.000,35,2026-03-02,1409,Krefeld,Krefeld,47829,Krefeld,51.372343,6.640028
SEE960691736940,118-2 Kröv 1.2,,ABR926970364822,WI Energy Verwaltungs GmbH für eine Gruppe von Anlagenbetreibern,1010.88,880.000,35,2024-05-01,1410,Bernkastel-Wittlich,Kröv,54536,Kröv,50.004916,7.085146
SEE995003850656,PAT01-WALD051 (Bellheim),,ABR971820806090,Sunrock Solarproject 1 GmbH ＆ Co. KG,2538.95,1750.000,35,2025-01-16,1410,Germersheim,Bellheim,76756,Bellheim,49.200096,8.310463
SEE913294064170,PAT22-LOMB001 (Germersheim),,ABR971820806090,Sunrock Solarproject 1 GmbH ＆ Co. KG,2267.72,1625.000,35,2025-05-02,1410,Germersheim,Germersheim,76726,Germersheim,49.231298,8.381130
SEE918318690588,NUV08-NORD001 (Kamp-Lintfort),,ABR971820806090,Sunrock Solarproject 1 GmbH ＆ Co. KG,3409.9,2500.000,35,2025-06-03,1409,Wesel,Kamp-Lintfort,47475,Kamp-Lintfort,51.484041,6.554034
SEE957561776632,NOE01-OVMS016 (Odelzhausen),,ABR971820806090,Sunrock Solarproject 1 GmbH ＆ Co. KG,1031.36,750.000,35,2024-11-19,1403,Dachau,Odelzhausen,85235,Odelzhausen,48.302040,11.212591
SEE978662364771,PVA Ardey Quelle MtS,,ABR928453312917,SD Betriebsführung GmbH,1006.55,900.000,35,2024-06-20,1409,Dortmund,Dortmund,44329,Dortmund,51.569010,7.502303
SEE948562663441,PV Freiflächanlage,,ABR918887863406,RMG-Solar GbR,1003.2,1000.000,35,2024-08-07,1403,Deggendorf,Künzing,94550,Künzing,48.673831,13.049398
SEE915881100322,Ernsthof Süd-Ost,,ABR973342441988,CEAM Ernsthof Süd-Ost GmbH ＆ Co. KG,4240.8,4000.000,35,2024-05-02,1402,Main-Tauber-Kreis,Wertheim,97877,Wertheim,49.708334,9.488491
SEE906820995406,PV-Anlage Trebesberg,,ABR988907947812,Münch Öko Power GmbH ＆ Co. KG,12147.84,11100.000,35,2024-05-07,1403,Kronach,Wilhelmsthal,96352,Wilhelmsthal,50.295310,11.344666
SEE987235001425,RWE Neuland 1 Erweiterung Solarpark,,ABR973259896864,RWE Neuland Erneuerbare Energien GmbH ＆ Co. KG,15243.8,12000.000,35,2024-07-25,1409,Düren,Niederzier,52382,Niederzier,50.917763,6.516164
SEE985115691681,PV-Dachanlage,,ABR956064578385,Energie Lausheim GmbH ＆ Co. KG,1087.02,880.000,35,2024-12-05,1402,Sigmaringen,Krauchenwies,88356,Ostrach,47.966701,9.307450
SEE941938339025,Floating PV Wyhl-Ort,,ABR907047942655,Hermann Uhl KG Kaiserstuhl,1503.36,1400.000,35,2024-05-06,1402,Emmendingen,Wyhl am Kaiserstuhl,79369,Wyhl,48.158838,7.637667
SEE931130946268,Qair SP Jacobsdorf I,,ABR968997333788,Qair Solarpark Jacobsdorf GmbH ＆ Co. KG,4791.15,3800.000,35,2024-11-21,1400,Oder-Spree,Jacobsdorf,15236,Jacobsdorf,52.338128,14.323818
SEE953259289033,Solarpark Bremelau,,ABR986766798859,Solarpark Bremelau GmbH,1999.53,1848.000,35,2024-05-08,1402,Reutlingen,Münsingen,72525,Münsingen,48.345954,9.539630
SEE916159556544,PV Strasburg Exergy T1,,ABR940178618440,SE Sustainable Exergy GmbH Maurizio Castellano,8731.8,7750.000,35,2024-06-13,1407,Vorpommern-Greifswald,Strasburg (Uckermark),17335,Strasburg,53.510176,13.760457
SEE919771272960,Idstein Zuschlag,,ABR989263314812,TEP Galileo GmbH ＆ Co. KG,6587.42,5246.080,35,2024-07-08,1405,Rheingau-Taunus-Kreis,Idstein,65510,Idstein,50.218058,8.248713
SEE994742106826,PVA Badewannengießerei - FIMA Invest XI,,ABR973336728088,FIMA Invest XI UG (haftungsbeschränkt) ＆ Co. KG,1581.45,1320.000,35,2024-05-08,1400,Oberspreewald-Lausitz,Lauchhammer,01979,Lauchhammer,51.506869,13.801551
SEE932348414181,Jünkerath Zuschlag2,,ABR964633733417,Solarpark Jünkerath GmbH ＆ Co. KG,1815.3,1540.780,35,2024-08-10,1410,Vulkaneifel,Jünkerath,54584,Jünkerath,50.364558,6.560097
SEE910793545582,PVA Badewannengießerei - MKLHK,,ABR995877042478,MKLHK UG (haftungsbeschränkt) ＆ Co. KG,1111.5,990.000,35,2024-05-08,1400,Oberspreewald-Lausitz,Lauchhammer,01979,Lauchhammer,51.507641,13.802097
SEE914410365409,HFST003 - Düren,,ABR971820806090,Sunrock Solarproject 1 GmbH ＆ Co. KG,2616.0,2125.000,35,2025-02-26,1409,Düren,Düren,52351,Düren,50.782446,6.510250
SEE982524344382,FF-PV-Anlage Bauhofstraße - Teil 2,,ABR901490855302,Hansestadt Stralsund,1001.395,1001.395,35,2025-01-03,1407,Vorpommern-Rügen,Stralsund,18439,Stralsund,54.297906,13.099603
SEE975915836733,Solar Power 1 GmbH,,ABR934706969609,Solar Power 1 GmbH,9592.0,9500.000,35,2024-04-03,1415,Eichsfeld,Niederorschel,37355,Niederorschel,51.386750,10.444410
SEE966554568598,Solarpark Kiesgrube Stich ＆ Schäller,,ABR909150721455,Stich und Schäller GbR,1919.2,1900.000,35,2024-06-27,1403,Weilheim-Schongau,Peiting,86971,Peiting,47.790038,10.927023
SEE973548983794,PVA_P33_Teil 2,,ABR957841327066,SWS Natur GmbH,1121.825,750.000,35,2024-05-07,1407,Vorpommern-Rügen,Stralsund,18439,Stralsund,54.267058,13.083934
SEE976937853524,Photovoltaik 2024,,ABR910466410049,Hof Kasselmann GmbH ＆ Co. KG,1933.725,1835.000,35,2024-04-10,1408,Osnabrück,Hagen am Teutoburger Wald,49170,Hagen,52.191242,7.962271
SEE972785686369,P3 Straubing 1550 kWp,,ABR974999114997,Ingram Micro Distribution GmbH,1549.905,1250.000,35,2024-06-24,1403,Straubing-Bogen,Aiterhofen,94315,Straubing,48.898908,12.662898
SEE985526015441,HN Sonne GmbH - PV-Kempten,,ABR923367544867,HN Sonne GmbH,1607.76,1400.000,35,2024-08-27,1403,Kempten (Allgäu),Kempten (Allgäu),87437,Kempten,47.737789,10.330992
SEE974755750766,Solarpark Vilsbiburg IV,,ABR943017470681,Bürgerenergie Vilsbiburg Süd II GmbH ＆ Co. KG,4050.0,3875.000,35,2024-08-22,1403,Landshut,Vilsbiburg,84137,Vilsbiburg,48.436920,12.355463
SEE956802322416,Solarpark HZW,,ABR966493087242,Solarpark HZW GmbH ＆ Co. KG,7516.8,6000.000,35,2024-06-03,1413,Zwickau,Zwickau,08066,Zwickau,50.727041,12.545523
SEE912468990383,Solarpark CAL,,ABR938932845836,Solarpark CAL GmbH ＆ Co. KG,2095.0,1750.000,35,2024-07-31,1413,Zwickau,Callenberg,09337,Callenberg,50.847535,12.649483
SEE992556851970,PV FFA Davids GK,,ABR987596724018,Franz Davids Sand- und Kiesgruben GmbH ＆ Co. KG,4991.0,4400.000,35,2024-05-08,1409,Heinsberg,Geilenkirchen,52511,Geilenkirchen,50.949822,6.119059
SEE985550443555,"PV Freiflächanlage 1.497,02kWp",,ABR912494717206,Vollberg Urbas Jung Solarpark GbR,1503.0,1500.000,35,2024-06-06,1403,Schwandorf,Burglengenfeld,93133,Burglengenfeld,49.240909,11.980547
SEE957851509735,PV-Dachanlage Baarentelgen,,ABR954454880490,Hermann Reckers GmbH ＆ Co. KG,2220.0,1750.000,35,2024-03-07,1409,Steinfurt,Rheine,48432,Rheine,52.322028,7.454327
SEE974075440064,SP Hagenohe,,ABR929818725182,Solarpark Auerbach-Kirchenthumbach GmbH ＆ Co. KG,13496.34,11700.000,35,2024-12-17,1403,Amberg-Sulzbach,Auerbach i.d. OPf.,91275,Auerbach,49.739897,11.645837
SEE901945842574,SP Altzirkendorf,,ABR929818725182,Solarpark Auerbach-Kirchenthumbach GmbH ＆ Co. KG,11498.5,9400.000,35,2024-12-17,1403,Neustadt a.d. Waldnaab,Kirchenthumbach,91281,Kirchenthumbach,49.737500,11.658164
SEE965536403971,SP Ortlesbrunn,,ABR929818725182,Solarpark Auerbach-Kirchenthumbach GmbH ＆ Co. KG,8986.38,7600.000,35,2024-12-17,1403,Amberg-Sulzbach,Auerbach i.d. OPf.,91275,Auerbach,49.735776,11.645845
SEE927205437960,SP Ranzenthal,,ABR929818725182,Solarpark Auerbach-Kirchenthumbach GmbH ＆ Co. KG,11499.58,10000.000,35,2024-12-17,1403,Amberg-Sulzbach,Auerbach i.d. OPf.,91275,Auerbach,49.753756,11.626349
SEE988680395282,SP Sassenreuth,,ABR929818725182,Solarpark Auerbach-Kirchenthumbach GmbH ＆ Co. KG,14686.36,12100.000,35,2025-01-30,1403,Neustadt a.d. Waldnaab,Kirchenthumbach,91281,Kirchenthumbach,49.771221,11.722401
SEE912363044778,SP Höflas 1,,ABR945269397587,Bürgersolarpark Höflas GmbH ＆. KG,16407.3,14200.000,35,2024-12-18,1403,Neustadt a.d. Waldnaab,Kirchenthumbach,91281,Kirchenthumbach,49.744928,11.692020
SEE946075808182,"Vattenfall Solar Tützpatz 1,2,3",,ABR960850726843,Vattenfall Solar Tützpatz GmbH,76000.0,60000.000,31,,1407,Mecklenburgische Seenplatte,Tützpatz,17091,Tützpatz,53.713863,13.123675
SEE940496491251,Solarpark Traufwiesen,,ABR992073056032,Solarpark Traufwiesen GmbH ＆ Co. KG,8656.05,6900.000,35,2024-05-16,1402,Tübingen,Tübingen,72072,Tübingen,48.520177,9.093410
SEE970811065621,FFPVA Calvörde Ost,,ABR900964520708,Solarpark Calvörde Ost,19976.0,15900.000,35,2024-10-07,1414,Börde,Calvörde,39359,Calvörde,52.404052,11.307841
SEE917214392336,Solarpark Salzweg BA2 2401kWp,,ABR908453982105,Solarpark Salzweg,2401.245,1800.000,35,2025-05-14,1403,Passau,Salzweg,94121,Salzweg,48.623645,13.471522
SEE977383652075,PV-Anlage Neubau,,ABR960533629737,GEA Westfalia Separator Group GmbH,1841.58,1601.000,35,2024-06-17,1409,Warendorf,Oelde,59302,Oelde,51.830637,8.135206
SEE944377812449,Altenhagen Dieckmann BNA 1 [228],,ABR941908873191,SF Energy Invest Altenhagen GmbH ＆ Co. KG,2524.5,2150.000,35,2024-05-15,1407,Mecklenburgische Seenplatte,Altenhagen,17091,Altenhagen,53.756058,13.111579
SEE910174449218,9035 Solarpark Frankenreute GbR,,ABR901097510659,Solarpark Frankenreute GbR,8987.01,7590.000,35,2024-05-16,1402,Rottweil,Zimmern ob Rottweil,78658,Zimmern,48.175083,8.579138
SEE943503436986,Solarkraftwerk Gebrüder Colsman,,ABR993963119219,Gebrüder Colsman GmbH ＆ Co. KG,1800.0,1750.000,35,2024-05-17,1409,Essen,Essen,45257,Essen,51.396245,7.083062
SEE931818648057,PV-Anlage Werk 1 Halle A bis C,,ABR932549657073,Ypsomed Produktion GmbH,1519.56,1519.560,35,2024-04-04,1407,Schwerin,Schwerin,19061,Schwerin,53.562417,11.423367
SEE951913791380,"005 - Soltau, LZ, PV-2",,ABR980892898728,Harry-Brot Group SE ＆ Co. KG,1449.76,1125.000,35,2024-05-07,1408,Heidekreis,Soltau,29614,Soltau,53.004381,9.925683
SEE908261819525,Solarpark Jerchel West - Teilanlage 2,,ABR912026099350,Solarpark Jerchel West GmbH ＆ Co. KG,16780.5,13545.000,35,2024-12-17,1400,Havelland,Milower Land,14715,Milower Land,52.480454,12.315847
SEE904612019293,Solarpark Jerchel West - Teilanlage 3,,ABR912026099350,Solarpark Jerchel West GmbH ＆ Co. KG,16788.6,13545.000,35,2024-12-18,1400,Havelland,Milower Land,14715,Milower Land,52.479660,12.310266
SEE933484706758,Gebot 3,,ABR912026099350,Solarpark Jerchel West GmbH ＆ Co. KG,11200.0,11200.000,31,,1400,Havelland,Milower Land,14715,Milower Land,52.461140,12.338020
SEE992265214721,Gebot 4,,ABR912026099350,Solarpark Jerchel West GmbH ＆ Co. KG,16800.0,16800.000,31,,1400,Havelland,Milower Land,14715,Milower Land,52.461140,12.338020
SEE945109711269,PV-Anlage Tenowo Reichenbach GmbH,,ABR917185116252,Tenowo GmbH,1989.32,1470.000,31,,1413,Vogtlandkreis,Heinsdorfergrund,08468,Heinsdorfergrund,50.598845,12.324104
SEE912826957553,Anlagenteil West,,ABR915767001071,SAR Westendorf GmbH,2508.8,2000.000,35,2024-05-22,1403,Ostallgäu,Westendorf,87679,Westendorf,47.940240,10.724420
SEE955100620002,Anlagenteil Ost,,ABR915767001071,SAR Westendorf GmbH,2352.0,1875.000,35,2024-05-22,1403,Ostallgäu,Westendorf,87679,Westendorf,47.940240,10.724420
SEE906156374326,Solaranlage Ingolstadt-Steinheilstraße - P21-522,,ABR934100653036,Anumar Solar Ingolstadt GmbH ＆ Co. KG,1177.2,1012.390,35,2024-08-12,1403,Ingolstadt,Ingolstadt,85053,Ingolstadt,48.740774,11.469546
SEE989656935037,Solarpark Barbing 2,,ABR964060924112,RoSol GmbH,4001.895,3416.000,35,2024-05-21,1403,Regensburg,Barbing,93092,Barbing,48.997264,12.206551
SEE944596351477,Solarpark Westerhausen - P20-101 Teil 1,,ABR947198758392,Anumar Solarpark Westerhausen GmbH ＆ Co. KG,6250.0,5500.000,35,2024-07-25,1414,Harz,Thale,06502,Thale,51.814330,11.079214
SEE919033603563,Gemünden Harrbach - Röder Solarpark,,ABR973957849957,Röder Solarpark Harrbach GmbH,9888.48,8000.000,35,2024-06-26,1403,Main-Spessart,Gemünden a. Main,97737,Gemünden,50.009390,9.699428
SEE969454133446,Solarpark Westerhausen - P20-101 Teil 2,,ABR947198758392,Anumar Solarpark Westerhausen GmbH ＆ Co. KG,10000.0,8625.000,35,2024-07-25,1414,Harz,Thale,06502,Thale,51.814330,11.079214
SEE970168401646,Solarpark Westerhausen - P20-101 Teil 3,,ABR947198758392,Anumar Solarpark Westerhausen GmbH ＆ Co. KG,6250.0,5500.000,35,2024-07-25,1414,Harz,Thale,06502,Thale,51.814330,11.079214
SEE939094157362,Solarpark Westerhausen - P20-101 Teil 4,,ABR947198758392,Anumar Solarpark Westerhausen GmbH ＆ Co. KG,1627.68,1375.000,35,2024-07-25,1414,Harz,Thale,06502,Thale,51.814330,11.079214
SEE990190093800,PV Park Wiernsheim-Zwergberg,,ABR938933890415,EnBW Solar GmbH,5441.3,4800.000,35,2024-11-07,1402,Enzkreis,Wiernsheim,75446,Wiernsheim,48.884134,8.875709
SEE939482480362,Solarpark Meeder - P18-123 Teil 1,,ABR915258839848,Anumar Solarpark Meeder GmbH ＆ Co. KG,8424.07,7250.000,35,2024-05-29,1403,Coburg,Meeder,96484,Meeder,50.349660,10.913350
SEE944758238493,Austrotherm PVA,,ABR921203872990,Austrotherm Dämmstoffe GmbH,2703.54,2340.000,35,2024-05-15,1400,Prignitz,Wittenberge,19322,Wittenberge,53.019821,11.726973
SEE941441401110,Kammerwetzdorf BA II,,ABR909920580534,SO Kammerwetzdorf,14488.63,13800.000,35,2024-07-17,1403,Passau,Büchlberg,94124,Büchlberg,48.654100,13.546800
SEE934095954460,PV-Anlage Liebigstr. GbR Liebigstr. 40,,ABR973574428566,,1208.93,1100.000,35,2025-04-01,1409,Städteregion Aachen,Aachen,52070,Aachen,50.791424,6.109900
SEE948188808554,Oberhamberg BA II,,ABR940416890737,FinRo EP 17 GmbH & Co. KG Harald Eder,1612.26,1200.000,35,2024-06-11,1403,Rottal-Inn,Falkenberg,84326,Falkenberg,48.254780,12.404130
SEE934186586679,Pecheigen - BA II Ausschreibung,,ABR943342890659,BKE Energiepark GmbH ＆ Co. KG,2316.015,1800.000,35,2024-06-11,1403,Rottal-Inn,Wittibreut,84384,Wittibreut,48.205410,13.004890
SEE985345326735,Solarpark Gebot InnAus,,ABR986790696589,EB Solar GmbH ＆ Co. KG,20000.0,20000.000,31,,1414,Anhalt-Bitterfeld,Zörbig,06780,Zörbig,51.602970,12.074090
SEE951994133727,wpd Solarpark Lautlingen Süd GmbH ＆ Co KG,,ABR986654592132,wpd Solarpark Lautlingen Süd GmbH ＆ Co. KG,9825.66,8000.000,35,2024-10-30,1402,Zollernalbkreis,Albstadt,72459,Albstadt,48.195545,8.950730
SEE981661522752,St. Aldegund 1.2,,ABR950145125246,Sunnic Lighthouse Solar Invest 11 TU 1 GmbH,8543.88,2310.000,35,2024-05-22,1410,Cochem-Zell,Sankt Aldegund,56858,Sankt Aldegund,50.083802,7.110150
SEE900594679500,Halle 1 + 3 + 4,,ABR903636396403,JR Produktion GmbH,1305.0,1300.000,35,2025-02-05,1403,Donau-Ries,Holzheim,86684,Holzheim,48.633169,10.952206
SEE939864877513,L010_Lidl_Grevenbroich_II,,ABR979547407804,Lidl GmbH ＆ Co. KG,1028.5,875.000,35,2024-04-26,1409,Rhein-Kreis Neuss,Grevenbroich,41515,Grevenbroich,51.087225,6.615109
SEE946385806915,Holzland Becker Offenbach,,ABR984518111888,,1813.74,1500.000,35,2024-05-14,1405,Offenbach am Main,Offenbach am Main,63071,Offenbach,50.087841,8.768959
SEE912290789995,Solaranlage Werk A,,ABR919661603683,Wirtgen GmbH,1323.45,1125.000,35,2024-05-28,1410,Neuwied,Windhagen,53578,Windhagen,50.642083,7.347347
SEE950862473699,Freiflächenanlage 05/24,,ABR969007281549,,2249.925,2100.000,35,2024-05-15,1403,Rottal-Inn,Unterdietfurt,84339,Unterdietfurt,48.432230,12.660710
SEE912394646217,SE_2024_4436.1_Eyendorf,,ABR979374047549,Solarpark Eyendorf GmbH ＆ Co. KG,14199.955,11174.000,35,2024-07-03,1408,Harburg,Eyendorf,21376,Eyendorf,53.206198,10.131907
SEE994957793040,Solarpark Salmünster 2,,ABR910184713224,next energy projects 2050 GmbH,5995.525,4730.000,35,2024-06-04,1405,Main-Kinzig-Kreis,Bad Soden-Salmünster,63628,Bad Soden-Salmünster,50.270040,9.351658
SEE995448381142,NE Lubolz III,,ABR916275818427,NE Energiepark Lubolz GmbH ＆ Co. KG,10991.03,8700.000,35,2024-06-20,1400,Dahme-Spreewald,Lübben (Spreewald),15907,Lübben,51.971848,13.808827
SEE953545483329,NE Lubolz IV,,ABR916275818427,NE Energiepark Lubolz GmbH ＆ Co. KG,2583.9,1965.000,35,2024-06-21,1400,Dahme-Spreewald,Lübben (Spreewald),15907,Lübben,51.971848,13.808827
SEE981478300871,Lubolz Ost,,ABR916275818427,NE Energiepark Lubolz GmbH ＆ Co. KG,9427.46,7200.000,35,2024-09-12,1400,Dahme-Spreewald,Lübben (Spreewald),15907,Lübben,51.971848,13.808827
SEE989459973489,Dürhus Solar Humptrup II,,ABR929619736882,Dürhus Solar GmbH ＆ Co. KG,3000.15,2700.000,35,2024-07-02,1411,Nordfriesland,Humptrup,25923,Humptrup,54.822904,8.858447
SEE909590678500,Schöli Erweiterung 2 MW,,ABR916929935418,Schöli GmbH ＆ Co.KG,2462.4,2100.000,35,2024-05-29,1403,Kelheim,Riedenburg,93339,Riedenburg,48.938823,11.671484
SEE989945163943,Solarpark Puch - P22-082,,ABR923864285263,Anumar Solarpark Puch GmbH ＆ Co. KG,6785.0,5875.000,35,2024-08-30,1403,Pfaffenhofen a.d. Ilm,Pörnbach,85309,Pörnbach,48.624619,11.497213
SEE965041178210,PV- Park Aus,,ABR979500886189,,1000.93,900.000,35,2024-07-29,1403,Passau,Pocking,94060,Pocking,48.000000,13.000000
SEE994165940113,Solarpark Schrobenhausen - Sandizell II - P21-010 Teil 1,,ABR901255175416,Solarpark Mast GmbH ＆ Co. KG,20000.0,17340.000,35,2024-05-29,1403,Neuburg-Schrobenhausen,Schrobenhausen,86529,Schrobenhausen,48.584163,11.196304
SEE922937676427,Solarpark Schrobenhausen - Sandizell II - P21-010 Teil 2,,ABR901255175416,Solarpark Mast GmbH ＆ Co. KG,2000.0,1806.000,35,2024-05-29,1403,Neuburg-Schrobenhausen,Schrobenhausen,86529,Schrobenhausen,48.584163,11.196304
SEE963230468807,SP Seukendorf (Seukendorf 11),,ABR906864608034,Energiepark SP Seukendorf GmbH ＆ Co. KG,9622.825,7350.000,35,2024-08-30,1403,Fürth,Seukendorf,90556,Seukendorf,49.495720,10.865336
SEE989094232781,"FPV Steinäcker, Sulzdorf",,ABR948836388698,Stadtwerke Schwäbisch Hall GmbH,11358.0,8900.000,31,,1402,Schwäbisch Hall,Schwäbisch Hall,74523,Schwäbisch Hall,49.095316,9.856469
SEE944221566634,Solarpark Hammerbuck,,ABR917435111617,SWD PLUS,8021.61,6300.000,35,2024-05-28,1403,Ansbach,Dinkelsbühl,91550,Dinkelsbühl,49.059357,10.377920
SEE904858859240,"Werk 1, Otto Meister Straße 2",,ABR917315714655,Envases Öhringen GmbH,2353.0,2000.000,31,,1402,Hohenlohekreis,Öhringen,74613,Öhringen,49.203051,9.506938
SEE951814151504,Greenotaurus Lehrte MS,,ABR968229372011,Greenotaurus GmbH,1241.85,958.000,35,2024-10-01,1408,Region Hannover,Lehrte,31275,Lehrte,52.368107,9.991109
SEE957298386944,"Solarpark Ulmbach - P21-097 - Teil 12.351,00 kWp SOL24-1/175",,ABR931020443112,Anumar Solarpark Ulmbach GmbH ＆ Co. KG,12351.0,10822.150,35,2025-08-27,1405,Main-Kinzig-Kreis,Steinau an der Straße,36396,Steinau,50.374273,9.401002
SEE972694076527,Greenotaurus Schkeuditz,,ABR968229372011,Greenotaurus GmbH,3931.9,3480.000,35,2024-08-01,1413,Nordsachsen,Schkeuditz,04435,Schkeuditz,51.406344,12.192385
SEE932604035891,PVA Sehnde 3321 kWp,,ABR939728368461,PACE Photovoltaik 2 GmbH,3321.0,2750.000,35,2024-05-30,1408,Region Hannover,Sehnde,31319,Sehnde,52.319086,9.986486
SEE930312845818,Frankenried 2 (4313),,ABR939630332482,Timmo GmbH Co. KG,4313.0,3300.000,35,2024-11-21,1403,Regen,Geiersthal,94244,Geiersthal,49.029434,12.951186
SEE984397955566,Ganzlin Gewerbegebiet,,ABR940640361362,MES Solar XXXV GmbH ＆ Co. KG,3643.0,3000.000,35,2024-05-30,1407,Ludwigslust-Parchim,Ganzlin,19395,Ganzlin,53.378534,12.241798
SEE911554234196,Solarpark Gutenzell-Hürbel PVA Süd,,ABR938933890415,EnBW Solar GmbH,5126.16,4805.000,35,2024-05-16,1402,Biberach,Gutenzell-Hürbel,88484,Gutenzell-Hürbel,48.113391,9.977646
SEE967669730931,"PV Freiflächanlage  1.510,80kWp",,ABR914804085586,,1510.8,1500.000,35,2024-06-06,1403,Schwandorf,Burglengenfeld,93133,Burglengenfeld,49.232794,11.964051
SEE997992854165,"Solaranlage Meitingen - P21-456 - 1.455,30 kWp L140",,ABR903682761682,Anumar Solar Meitingen GmbH ＆ Co. KG,1455.3,1455.300,35,2025-02-13,1403,Augsburg,Meitingen,86405,Meitingen,48.557962,10.863894
SEE981835049658,PV Anlage ULN II (4500 kWp),,ABR956061705203,Seifert Invest GmbH,4465.05,3600.000,35,2024-10-29,1402,Ulm,Ulm,89081,Ulm,48.459412,9.984892
SEE994568777590,"Solarpark 2 ""Am Letterchen""",,ABR952690591903,Fickert ＆ Co. GbR,1013.15,900.000,35,2025-02-13,1415,Ilm-Kreis,Großbreitenbach,98701,Großbreitenbach,50.579972,10.991167
SEE974807152807,"PV Freiflächanlage 1.492,80kWp",,ABR951487176453,,1492.8,1492.800,35,2024-06-06,1403,Freyung-Grafenau,Waldkirchen,94065,Waldkirchen,48.707231,13.553118
SEE992170035183,"PV-Freifläche 2,2",,ABR907732462024,Strobel Quarzsand GmbH,2702.655,2100.000,35,2025-04-24,1403,Amberg-Sulzbach,Freihung,92271,Freihung,49.637683,11.889062
